Id,Response
1922,5
1933,7
1934,5
1939,7
1942,6
1947,8
1957,7
1971,7
1973,3
1974,6
1977,7
1981,6
1985,7
1987,6
1989,7
2001,4
2002,4
2007,3
2008,7
2011,6
2021,7
2034,7
2040,7
2044,6
2045,8
2048,8
2051,7
2062,7
2066,3
2068,5
2069,5
2074,8
2075,7
2078,8
2079,1
2080,4
2081,4
2084,2
2085,7
2087,7
2096,5
2102,7
2103,6
2107,8
2117,6
2118,3
2120,7
2121,4
2122,5
2130,7
2136,4
2138,8
2140,7
2143,7
2144,4
2145,6
2147,7
2150,4
2154,8
2155,2
2166,6
2169,4
2173,6
2176,1
2178,7
2179,5
2180,8
2184,8
2185,8
2188,6
2190,7
2194,7
2195,7
2198,6
2205,8
2206,7
2207,3
2212,6
2213,7
2216,8
2218,2
2224,8
2225,7
2228,8
2236,6
2242,8
2246,5
2250,8
2255,6
2256,3
2267,5
2268,7
2269,6
2272,4
2275,3
2280,8
2282,8
2287,7
2289,8
2293,8
2296,7
2307,7
2309,7
2313,7
2325,7
2327,8
2336,5
2339,6
2342,8
2347,8
2350,5
2360,6
2364,7
2369,2
2379,3
2394,7
2395,5
2399,8
2402,8
2410,8
2416,7
2420,7
2427,5
2434,8
2435,8
2441,8
2447,6
2452,6
2463,7
2467,4
2468,7
2470,7
2476,6
2483,3
2487,5
2492,7
2502,7
2504,6
2510,8
2511,3
2512,7
2517,8
2520,8
2521,8
2523,7
2524,6
2525,6
2526,6
2528,8
2530,5
2532,4
2536,5
2540,6
2541,6
2543,7
2549,8
2550,2
2556,6
2557,7
2559,7
2565,8
2566,8
2567,2
2568,6
2570,7
2573,8
2577,7
2578,7
2583,3
2586,6
2587,3
2588,8
2591,8
2597,7
2606,7
2607,8
2608,7
2611,2
2612,7
2613,7
2616,7
2621,7
2622,7
2634,8
2639,7
2642,2
2644,6
2650,3
2655,8
2664,7
2667,7
2670,6
2679,3
2681,7
2683,7
2685,8
2687,8
2696,5
2699,7
2712,2
2716,7
2720,7
2725,7
2726,8
2731,6
2733,5
2740,8
2742,7
2748,5
2749,8
2763,6
2771,8
2772,6
2773,6
2783,7
2784,8
2789,1
2796,5
2798,5
2799,8
2800,6
2802,8
2805,6
2809,7
2816,7
2817,7
2821,6
2822,7
2829,7
2832,5
2842,7
2844,7
2846,5
2851,5
2852,6
2853,8
2856,7
2862,5
2866,7
2868,6
2886,8
2892,6
2893,5
2898,7
2917,4
2923,3
2927,6
2930,8
2931,3
2935,7
2936,6
2961,3
2964,8
2967,7
2968,7
2970,7
2977,5
2978,8
2979,8
2985,5
2986,3
2989,7
2997,6
2999,8
3004,7
3008,7
3010,6
3020,8
3022,7
3024,7
3027,8
3032,8
3033,8
3048,4
3053,7
3056,7
3070,7
3071,4
3073,7
3080,7
3098,8
3099,5
3109,7
3110,8
3115,2
3121,7
3128,7
3132,3
3133,3
3141,7
3144,6
3145,5
3154,7
3159,7
3164,5
3168,2
3172,3
3176,6
3186,7
3193,6
3196,7
3199,4
3200,7
3209,7
3210,7
3214,6
3229,6
3230,7
3233,8
3242,5
3244,3
3249,6
3251,4
3253,3
3264,5
3271,3
3272,8
3274,7
3276,2
3280,5
3282,6
3285,7
3297,5
3298,7
3307,6
3309,8
3310,8
3312,6
3314,8
3315,5
3316,6
3319,6
3322,8
3327,7
3332,7
3334,8
3336,1
3338,7
3340,6
3343,3
3352,7
3353,7
3356,7
3357,8
3360,7
3365,8
3366,8
3367,8
3369,8
3374,4
3376,6
3381,8
3385,5
3386,7
3397,7
3403,5
3409,5
3414,8
3415,8
3423,7
3427,7
3428,7
3439,5
3441,7
3442,3
3447,6
3453,7
3456,6
3458,4
3459,6
3462,7
3464,8
3477,8
3480,4
3483,8
3490,6
3497,7
3498,7
3500,6
3504,6
3509,2
3510,7
3511,7
3525,5
3528,6
3529,3
3531,5
3532,8
3536,8
3537,4
3538,6
3547,3
3557,6
3572,8
3573,7
3588,7
3590,7
3597,8
3601,6
3602,7
3608,8
3611,6
3616,7
3619,7
3623,6
3638,5
3641,5
3643,7
3647,4
3648,7
3662,5
3663,8
3665,6
3679,7
3683,6
3692,6
3700,7
3705,6
3706,8
3711,8
3712,6
3716,5
3725,5
3727,7
3739,7
3740,4
3743,6
3744,3
3750,8
3751,6
3752,2
3753,6
3754,2
3761,8
3762,7
3764,4
3773,8
3774,5
3775,7
3776,7
3785,6
3788,8
3791,5
3792,7
3794,5
3797,6
3798,8
3807,5
3808,7
3810,7
3813,7
3815,7
3818,6
3820,3
3824,7
3832,7
3836,8
3837,6
3849,7
3853,5
3861,5
3862,6
3863,4
3867,3
3868,7
3871,7
3873,5
3874,8
3879,7
3881,7
3883,7
3887,6
3888,5
3889,4
3898,2
3901,7
3904,3
3905,6
3907,6
3911,5
3915,7
3917,6
3923,7
3925,2
3931,6
3934,8
3943,7
3946,5
3947,6
3949,4
3958,5
3959,7
3960,4
3969,7
3971,8
3973,7
3976,8
3979,7
3982,8
3992,7
3993,5
3995,7
3997,5
4002,8
4003,8
4006,8
4010,8
4011,7
4012,8
4019,8
4020,3
4026,6
4030,3
4033,6
4034,7
4038,3
4045,7
4046,8
4047,2
4048,8
4055,7
4061,7
4063,2
4066,8
4069,8
4076,7
4081,7
4086,7
4087,8
4094,8
4096,4
4105,5
4107,6
4110,5
4115,7
4128,4
4131,8
4136,3
4140,5
4141,6
4142,8
4146,7
4156,6
4159,8
4171,7
4174,2
4175,4
4180,8
4187,6
4191,3
4193,6
4197,7
4201,7
4203,4
4205,5
4206,4
4209,7
4213,8
4215,6
4220,8
4223,7
4225,7
4234,1
4241,6
4244,7
4247,5
4254,6
4255,4
4262,5
4263,7
4266,3
4269,7
4270,3
4271,4
4274,7
4279,6
4286,2
4287,5
4288,8
4290,2
4294,8
4296,7
4299,6
4302,7
4316,8
4320,5
4321,4
4324,4
4325,3
4326,8
4332,7
4334,8
4343,8
4348,7
4350,7
4353,6
4356,7
4361,7
4367,4
4369,7
4371,6
4373,6
4374,2
4376,8
4393,4
4394,6
4397,3
4398,6
4404,8
4410,6
4411,5
4412,7
4414,6
4415,8
4418,2
4420,7
4426,7
4427,7
4430,2
4431,5
4435,7
4437,5
4438,7
4458,5
4461,6
4462,5
4464,4
4482,8
4484,7
4489,5
4494,7
4496,7
4503,6
4508,3
4515,5
4516,8
4517,7
4518,6
4524,5
4525,3
4527,8
4529,8
4535,6
4538,2
4544,6
4545,5
4550,6
4551,7
4554,7
4563,7
4565,7
4573,6
4576,7
4578,7
4587,7
4590,3
4597,4
4600,7
4608,7
4612,4
4615,7
4616,7
4618,7
4620,4
4622,5
4624,7
4628,6
4631,8
4633,8
4646,6
4648,1
4655,7
4669,8
4673,6
4677,7
4680,8
4683,4
4691,3
4694,8
4697,8
4698,3
4704,7
4711,6
4713,6
4716,5
4724,6
4727,8
4730,7
4731,6
4732,6
4741,3
4742,7
4743,7
4753,7
4758,7
4762,1
4765,5
4782,2
4787,8
4788,8
4789,2
4790,8
4792,8
4797,6
4805,6
4806,8
4809,7
4814,8
4823,7
4825,3
4830,6
4832,6
4833,2
4840,3
4841,7
4844,7
4845,8
4849,6
4858,7
4870,7
4875,7
4877,7
4882,6
4891,6
4900,6
4905,7
4907,6
4908,7
4923,6
4924,7
4925,8
4927,6
4933,7
4935,7
4941,3
4944,7
4946,5
4953,6
4956,3
4968,5
4985,2
4989,8
4995,1
5005,5
5010,3
5016,8
5018,8
5029,5
5031,5
5037,6
5039,6
5041,6
5043,6
5052,7
5055,6
5059,7
5063,7
5067,8
5070,6
5072,6
5073,6
5079,8
5086,6
5093,7
5094,1
5098,8
5101,8
5108,4
5112,7
5113,7
5119,8
5120,6
5121,5
5126,8
5127,8
5128,8
5131,5
5137,4
5146,7
5148,6
5150,7
5159,8
5160,7
5163,3
5170,7
5177,4
5179,7
5185,7
5188,7
5190,7
5191,6
5192,7
5195,4
5198,6
5208,5
5214,7
5215,8
5219,4
5220,8
5223,3
5224,3
5225,7
5227,4
5229,7
5231,3
5236,6
5237,6
5238,7
5240,6
5248,8
5252,7
5256,6
5269,8
5270,5
5272,7
5275,8
5276,6
5279,7
5280,4
5281,7
5291,5
5292,7
5294,3
5296,8
5302,7
5307,7
5312,8
5313,6
5314,8
5315,6
5316,7
5317,7
5318,6
5321,6
5322,7
5323,5
5324,8
5334,7
5343,3
5344,3
5345,6
5355,3
5364,7
5369,8
5371,8
5380,7
5385,2
5392,5
5395,7
5396,7
5398,8
5400,6
5402,8
5411,7
5412,3
5414,7
5417,6
5424,8
5427,7
5428,6
5430,6
5432,5
5438,3
5448,7
5459,3
5460,7
5461,6
5463,4
5477,4
5479,7
5481,7
5482,7
5491,5
5493,7
5506,7
5507,2
5517,7
5532,7
5533,7
5534,8
5541,7
5542,5
5548,2
5551,2
5553,5
5554,7
5565,7
5574,7
5575,8
5576,3
5583,5
5584,3
5586,2
5587,5
5588,7
5596,8
5597,8
5601,7
5603,7
5613,6
5614,8
5618,7
5619,7
5621,8
5622,7
5627,8
5628,5
5630,7
5633,3
5639,6
5643,7
5649,7
5653,7
5655,6
5664,2
5667,4
5670,8
5674,3
5678,7
5680,4
5687,4
5692,6
5694,6
5697,8
5701,5
5704,8
5710,7
5711,5
5716,3
5724,8
5725,3
5726,5
5727,7
5731,6
5749,5
5751,7
5755,6
5756,6
5761,8
5767,3
5768,5
5770,7
5772,3
5773,6
5775,8
5776,7
5784,2
5792,1
5793,7
5794,8
5797,7
5799,7
5800,7
5805,7
5809,8
5813,3
5817,7
5824,7
5829,4
5832,3
5835,4
5837,3
5847,8
5854,7
5857,6
5860,8
5872,4
5874,8
5876,5
5880,7
5882,5
5891,5
5892,2
5906,7
5922,8
5923,6
5927,6
5929,6
5941,3
5942,5
5945,8
5947,6
5950,7
5951,7
5952,5
5960,8
5965,6
5967,7
5974,8
5977,2
5984,4
5987,8
5991,5
5996,4
5997,7
6002,2
6005,6
6008,7
6009,4
6014,6
6027,7
6030,4
6033,8
6034,4
6035,7
6043,7
6046,5
6047,6
6048,7
6070,5
6071,6
6085,2
6090,6
6091,7
6092,6
6098,6
6106,7
6108,8
6111,3
6115,7
6117,3
6121,5
6124,6
6126,7
6129,7
6131,7
6141,7
6142,2
6143,5
6144,3
6147,7
6148,6
6155,7
6158,4
6159,3
6162,6
6166,8
6172,5
6177,3
6178,8
6181,6
6182,8
6185,6
6191,7
6195,7
6204,7
6205,7
6211,7
6212,7
6219,7
6220,7
6223,4
6226,7
6239,6
6243,8
6249,2
6252,7
6255,5
6260,3
6261,8
6263,5
6264,6
6270,2
6271,7
6272,6
6274,8
6277,2
6280,7
6284,7
6286,5
6288,5
6290,8
6293,6
6299,7
6301,7
6304,2
6306,5
6308,8
6309,6
6312,8
6321,6
6322,5
6331,3
6335,7
6340,7
6343,8
6344,3
6347,5
6348,5
6349,8
6350,7
6354,8
6355,5
6362,4
6367,7
6372,7
6375,8
6379,3
6384,3
6386,8
6390,6
6396,5
6401,3
6403,6
6408,5
6410,6
6420,8
6430,8
6436,7
6440,8
6442,8
6443,7
6444,5
6459,7
6466,6
6469,7
6474,8
6475,3
6476,2
6490,3
6491,5
6496,2
6497,6
6498,6
6499,7
6501,6
6514,2
6515,6
6524,7
6526,1
6532,7
6537,5
6538,7
6541,4
6546,5
6551,1
6554,6
6557,4
6560,5
6565,7
6566,6
6578,5
6582,8
6587,7
6593,7
6596,7
6611,8
6615,6
6620,8
6626,7
6627,7
6628,7
6635,7
6639,6
6641,6
6645,5
6660,7
6663,7
6669,7
6674,5
6682,7
6685,4
6687,8
6692,5
6695,7
6696,3
6699,6
6700,6
6701,7
6705,3
6707,5
6709,8
6711,8
6714,4
6722,5
6723,7
6724,7
6726,5
6733,7
6734,7
6735,7
6736,5
6738,5
6741,8
6746,7
6754,7
6758,2
6763,3
6764,4
6768,7
6778,2
6784,8
6785,6
6787,7
6806,5
6825,5
6830,2
6831,5
6832,5
6833,4
6835,3
6842,7
6843,3
6853,6
6859,3
6860,4
6862,6
6867,3
6868,7
6885,8
6888,4
6889,6
6897,2
6898,2
6900,7
6902,4
6903,3
6907,2
6909,2
6911,2
6925,7
6930,5
6931,4
6933,5
6937,6
6941,3
6948,6
6950,8
6956,7
6957,8
6960,7
6962,5
6969,3
6971,4
6973,3
6980,7
6983,4
6985,6
6999,7
7005,8
7006,8
7007,5
7012,5
7013,7
7016,4
7017,8
7020,6
7024,6
7026,3
7027,2
7029,5
7032,4
7034,7
7044,8
7054,3
7057,7
7058,6
7060,7
7065,6
7069,6
7071,7
7076,3
7077,5
7081,2
7082,4
7093,8
7095,2
7098,5
7099,1
7105,3
7106,6
7122,7
7129,8
7130,7
7135,6
7136,2
7137,3
7138,8
7141,7
7143,7
7159,7
7162,7
7165,5
7169,4
7171,5
7172,7
7175,7
7178,6
7182,6
7190,7
7194,3
7196,7
7205,8
7207,7
7210,8
7211,6
7216,8
7219,4
7222,6
7224,8
7234,6
7237,7
7242,4
7246,7
7247,2
7251,6
7252,4
7257,4
7276,6
7281,7
7286,8
7287,7
7295,7
7297,6
7300,7
7307,7
7308,2
7310,5
7315,1
7317,7
7318,7
7322,6
7325,7
7326,8
7332,7
7342,8
7345,8
7347,5
7349,7
7352,6
7353,1
7354,8
7370,7
7392,7
7394,7
7396,6
7397,7
7400,7
7402,3
7406,7
7409,8
7410,8
7412,7
7414,2
7419,7
7420,6
7421,7
7424,6
7428,3
7431,7
7435,8
7437,7
7445,6
7449,6
7456,8
7458,7
7459,4
7463,3
7464,6
7465,7
7467,8
7471,4
7472,6
7485,5
7494,3
7505,7
7511,8
7512,7
7513,3
7514,2
7515,5
7523,2
7530,7
7531,8
7536,7
7538,8
7542,3
7543,7
7549,6
7557,6
7559,7
7560,8
7563,6
7564,7
7567,7
7572,7
7575,3
7588,6
7595,5
7596,7
7602,6
7609,6
7612,7
7613,2
7621,7
7622,7
7624,7
7625,6
7629,8
7632,7
7634,7
7636,7
7637,2
7638,4
7640,3
7643,8
7648,7
7653,4
7654,7
7662,7
7671,7
7674,7
7682,5
7683,7
7686,6
7690,4
7692,7
7694,5
7695,3
7700,6
7714,5
7715,7
7721,8
7728,8
7737,5
7739,5
7745,3
7747,5
7761,8
7762,8
7763,7
7770,3
7771,6
7774,8
7776,4
7779,6
7793,6
7795,7
7796,8
7800,8
7803,7
7808,6
7811,7
7812,6
7813,3
7814,6
7818,2
7826,6
7827,8
7831,7
7834,6
7837,4
7841,8
7842,7
7843,4
7844,7
7851,8
7854,8
7856,7
7859,7
7866,6
7869,7
7870,6
7872,2
7886,5
7892,6
7893,7
7908,8
7910,8
7914,7
7919,6
7922,6
7930,4
7932,5
7947,2
7949,6
7950,8
7952,6
7953,6
7955,7
7960,6
7961,5
7962,7
7963,7
7967,2
7968,7
7975,4
7977,5
7980,7
7985,6
7987,7
7994,2
7995,8
7999,7
8005,7
8007,7
8009,8
8014,7
8017,6
8018,7
8024,7
8025,5
8026,6
8029,3
8031,7
8035,6
8049,6
8058,3
8060,7
8061,5
8070,7
8071,7
8072,6
8073,7
8075,6
8076,4
8081,7
8082,6
8090,6
8094,6
8097,5
8107,6
8112,6
8115,5
8120,4
8123,5
8128,5
8129,7
8133,7
8138,7
8142,5
8143,7
8145,7
8146,7
8147,6
8151,6
8153,7
8163,2
8167,7
8168,7
8169,7
8172,4
8178,2
8184,7
8185,7
8186,5
8187,7
8191,4
8196,5
8205,6
8206,8
8216,2
8218,7
8219,8
8227,7
8228,7
8230,8
8231,5
8234,8
8241,7
8242,7
8245,8
8246,8
8251,7
8254,6
8262,5
8269,7
8277,8
8286,6
8287,4
8288,6
8289,6
8292,6
8293,5
8294,3
8296,7
8306,3
8307,3
8314,7
8317,3
8320,7
8326,7
8329,7
8330,6
8331,6
8343,5
8350,6
8352,3
8354,5
8355,4
8356,6
8357,2
8364,7
8370,2
8381,3
8382,6
8383,8
8386,6
8389,7
8390,6
8393,7
8399,8
8400,6
8403,6
8404,3
8405,7
8409,6
8413,6
8417,6
8418,4
8423,7
8427,6
8431,8
8432,8
8434,8
8437,8
8447,7
8449,8
8457,4
8459,5
8461,4
8466,5
8467,7
8469,7
8479,5
8481,7
8493,7
8496,7
8501,6
8502,7
8508,5
8509,8
8514,7
8518,6
8519,6
8527,8
8530,7
8537,5
8539,7
8542,7
8547,7
8550,7
8554,7
8556,6
8560,7
8566,6
8569,7
8571,8
8572,6
8575,5
8580,6
8584,5
8585,7
8587,4
8593,6
8595,6
8597,6
8598,7
8599,6
8601,7
8607,3
8612,7
8621,7
8625,6
8630,8
8631,6
8633,7
8644,7
8650,2
8652,8
8656,7
8657,8
8659,7
8660,8
8665,6
8667,2
8668,5
8670,7
8682,8
8690,6
8692,7
8698,6
8702,4
8710,6
8713,8
8714,8
8715,6
8718,6
8719,5
8722,7
8737,6
8738,8
8739,7
8740,3
8745,7
8750,8
8754,2
8757,7
8762,2
8769,8
8773,8
8782,7
8790,7
8804,3
8815,7
8818,6
8819,8
8828,6
8831,6
8838,7
8841,4
8847,5
8849,3
8857,4
8860,2
8861,7
8875,7
8884,6
8889,7
8891,8
8893,7
8894,7
8897,8
8909,3
8928,7
8932,6
8933,3
8934,8
8938,8
8943,5
8946,6
8951,2
8953,4
8959,2
8960,4
8963,6
8968,8
8972,7
8973,3
8977,3
8978,6
8980,8
8984,2
8987,7
8989,7
8995,7
8996,8
9001,4
9003,2
9005,4
9007,6
9009,6
9012,7
9015,7
9024,6
9031,7
9032,6
9035,7
9053,8
9060,6
9067,7
9068,7
9077,6
9080,7
9084,8
9087,4
9090,4
9095,6
9098,5
9101,7
9108,7
9112,2
9113,7
9117,6
9123,8
9124,7
9127,7
9130,6
9132,6
9136,6
9138,8
9142,8
9143,5
9145,8
9146,6
9148,7
9151,3
9154,7
9158,6
9163,6
9169,5
9171,7
9176,5
9181,7
9185,7
9187,7
9188,8
9190,8
9204,8
9205,6
9207,5
9213,8
9220,7
9221,7
9224,6
9225,7
9227,8
9232,7
9234,8
9237,7
9238,8
9240,4
9248,7
9253,8
9254,7
9257,5
9264,4
9267,7
9269,8
9271,7
9272,7
9276,7
9278,6
9280,7
9281,8
9286,2
9288,7
9290,7
9291,8
9293,6
9294,8
9295,8
9298,8
9303,3
9304,8
9307,8
9309,7
9314,3
9315,6
9317,7
9318,7
9319,6
9320,6
9326,7
9331,3
9339,5
9342,6
9349,3
9353,3
9359,7
9362,3
9366,8
9376,4
9384,5
9386,7
9390,6
9396,6
9399,7
9402,6
9415,6
9420,6
9421,7
9422,6
9425,4
9428,7
9440,7
9441,6
9443,6
9451,7
9456,3
9457,2
9459,7
9465,4
9475,7
9483,2
9485,8
9488,7
9492,4
9494,3
9495,4
9498,5
9502,7
9506,5
9509,7
9512,8
9516,8
9520,8
9524,5
9531,2
9532,8
9538,6
9547,7
9549,5
9550,4
9552,8
9555,8
9563,8
9565,8
9574,7
9586,3
9587,8
9593,8
9594,6
9597,8
9600,3
9603,7
9607,8
9608,6
9609,4
9610,8
9612,7
9613,7
9618,5
9619,7
9621,6
9625,4
9638,8
9644,7
9650,3
9652,3
9654,8
9660,8
9665,7
9666,6
9668,6
9672,8
9674,7
9677,2
9683,6
9689,8
9690,7
9691,4
9701,7
9709,7
9712,8
9713,6
9714,6
9717,8
9720,7
9726,7
9729,6
9730,7
9741,7
9747,7
9763,8
9765,6
9771,7
9774,8
9777,6
9779,7
9783,4
9784,7
9791,7
9802,6
9810,6
9818,7
9820,7
9822,8
9825,4
9829,8
9832,6
9839,7
9846,7
9847,6
9852,5
9854,7
9855,3
9857,6
9860,6
9863,7
9866,4
9867,7
9869,8
9875,7
9879,2
9880,7
9885,6
9889,7
9890,6
9898,7
9900,3
9901,4
9917,7
9927,3
9928,6
9933,6
9937,5
9939,7
9940,2
9942,3
9945,8
9946,7
9950,8
9953,3
9954,4
9961,6
9975,7
9980,5
9983,8
9988,3
9989,5
9990,4
9991,7
9993,4
10000,5
10007,8
10010,8
10013,6
10019,3
10024,8
10026,5
10034,8
10037,6
10038,3
10045,6
10046,7
10056,7
10060,8
10062,8
10067,6
10070,3
10073,6
10074,8
10082,4
10086,7
10092,8
10096,8
10110,7
10111,7
10113,7
10115,5
10116,7
10117,7
10132,8
10135,6
10136,7
10144,6
10147,7
10154,7
10162,7
10164,6
10166,4
10167,7
10179,8
10184,8
10192,2
10203,5
10206,3
10215,7
10217,7
10222,7
10227,5
10231,8
10232,5
10236,6
10238,6
10248,6
10252,4
10262,8
10273,6
10288,7
10289,6
10290,7
10291,7
10292,6
10296,4
10302,7
10304,5
10311,7
10312,3
10313,4
10316,5
10318,7
10319,3
10320,7
10324,3
10325,7
10329,2
10330,7
10332,5
10333,6
10344,7
10348,7
10349,5
10352,5
10353,6
10354,8
10356,7
10357,7
10360,7
10362,8
10367,3
10369,8
10370,7
10372,3
10376,7
10377,7
10379,8
10384,7
10388,7
10391,8
10395,8
10403,6
10405,6
10407,6
10411,7
10417,7
10418,7
10420,8
10422,4
10426,4
10447,7
10449,5
10450,6
10453,7
10455,3
10457,4
10458,3
10461,4
10463,4
10467,8
10470,6
10475,6
10482,7
10485,3
10495,7
10501,7
10504,7
10510,8
10513,2
10517,4
10525,3
10530,7
10536,7
10537,7
10540,4
10550,7
10551,5
10552,8
10557,8
10560,5
10562,4
10563,6
10566,1
10568,8
10578,6
10580,2
10587,7
10597,4
10599,6
10606,6
10608,8
10610,5
10614,1
10615,8
10617,6
10625,4
10629,7
10633,3
10636,6
10637,6
10640,8
10649,7
10653,7
10654,8
10656,2
10660,7
10662,7
10667,4
10669,7
10671,6
10672,7
10676,6
10677,8
10680,8
10681,2
10690,7
10702,5
10703,3
10706,8
10708,4
10710,6
10713,7
10718,3
10720,6
10724,3
10726,7
10732,8
10735,6
10739,6
10742,7
10746,4
10747,6
10748,8
10752,7
10754,8
10758,7
10766,7
10768,8
10771,7
10772,7
10781,2
10782,2
10786,7
10788,7
10789,4
10796,3
10798,7
10802,4
10804,6
10812,7
10824,3
10826,6
10833,8
10837,1
10840,2
10841,6
10842,7
10846,4
10848,8
10849,7
10850,8
10853,6
10855,7
10856,7
10858,8
10861,7
10867,7
10883,2
10890,6
10892,8
10893,8
10896,4
10897,2
10901,7
10907,7
10909,8
10910,1
10913,7
10921,7
10926,8
10929,8
10933,2
10936,8
10938,7
10940,4
10941,7
10942,6
10947,6
10949,6
10951,4
10952,6
10955,4
10977,6
10978,5
10979,5
10980,3
10993,2
10995,8
11000,5
11002,8
11008,6
11009,4
11017,7
11023,8
11026,5
11027,3
11036,7
11041,7
11050,7
11075,7
11077,4
11088,4
11090,6
11092,8
11097,3
11101,7
11110,7
11112,2
11113,7
11123,7
11124,5
11126,2
11135,6
11136,3
11139,7
11146,6
11159,7
11166,7
11173,2
11174,4
11177,6
11178,7
11180,8
11188,6
11189,6
11190,2
11192,7
11203,6
11206,2
11209,6
11215,8
11224,8
11225,3
11227,6
11231,5
11242,7
11245,6
11246,6
11249,5
11251,8
11253,7
11255,7
11257,4
11258,7
11265,3
11268,1
11270,7
11272,3
11277,4
11278,7
11282,7
11285,3
11288,7
11293,4
11295,5
11296,2
11301,8
11311,6
11317,5
11320,5
11323,8
11325,5
11331,8
11332,5
11342,4
11345,6
11350,6
11356,2
11357,6
11383,6
11386,8
11387,6
11388,8
11390,3
11392,8
11394,5
11406,6
11410,6
11412,8
11417,6
11418,6
11423,6
11424,5
